date,url
30-12-2021,https://www.saudiexchange.sa/wps/wcm/connect/24dfec23-8229-4668-92a3-a8679ddbfa7d/Monthly+Trading+and+Ownership+By+Nationality+Report+30-12-2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-24dfec23-8229-4668-92a3-a8679ddbfa7d-oGDYv5P
30-11-2021,https://www.saudiexchange.sa/wps/wcm/connect/f20855d0-d541-4d2a-b710-8722ab67a8d8/Monthly+Trading+and+Ownership+By+Nationality+Report+30-11-2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-f20855d0-d541-4d2a-b710-8722ab67a8d8-oHbB.2J
31-10-2021,https://www.saudiexchange.sa/wps/wcm/connect/698ca722-a4e9-40b8-8c9e-506dc99e123d/Monthly+Trading+and+Ownership+By+Nationality+Report+31-10-2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-698ca722-a4e9-40b8-8c9e-506dc99e123d-oHbC5gf
30-09-2021,https://www.saudiexchange.sa/wps/wcm/connect/e459d82a-b0e8-422a-9a17-9950e44f1f09/Monthly+Trading+and+Ownership+By+Nationality+Report+30-09-2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-e459d82a-b0e8-422a-9a17-9950e44f1f09-oHbC7VV
31-08-2021,https://www.saudiexchange.sa/wps/wcm/connect/8a8bf4f8-27af-4ae4-b654-632980ec77e5/Monthly+Trading+and+Ownership+By+Nationality+Report+31-08-2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-8a8bf4f8-27af-4ae4-b654-632980ec77e5-oHbCdmZ
29-07-2021,https://www.saudiexchange.sa/wps/wcm/connect/49da96bf-2876-468d-a3fd-858d9f2f8d38/Monthly+Trading+and+Ownership+By+Nationality+Report+29-07-2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-49da96bf-2876-468d-a3fd-858d9f2f8d38-oHbCh8I
30-06-2021,https://www.saudiexchange.sa/wps/wcm/connect/c7c9795c-c808-47c1-9093-6a303f78c76c/Monthly+Trading+and+Ownership+By+Nationality+Report+30-06-2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-c7c9795c-c808-47c1-9093-6a303f78c76c-oHbClpK
31-05-2021,https://www.saudiexchange.sa/wps/wcm/connect/15b05b79-1b43-42f1-9a35-d084dcd4859c/Monthly+Trading+and+Ownership+By+Nationality+Report+31-05-2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-15b05b79-1b43-42f1-9a35-d084dcd4859c-oHbCoDF
29-04-2021,https://www.saudiexchange.sa/wps/wcm/connect/dadf617e-c5d8-480c-98df-06ec77a7f49a/Monthly+Trading+and+Ownership+By+Nationality+Report+29-04-2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-dadf617e-c5d8-480c-98df-06ec77a7f49a-oHbCskd
_31_03_2021,https://www.saudiexchange.sa/wps/wcm/connect/fe86b845-7939-48de-a8d7-b92f1abc8271/Monthly+Trading+and+Ownership+By+Nationality+Report+_31_03_2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-fe86b845-7939-48de-a8d7-b92f1abc8271-oHbCAcv
_28_02_2021,https://www.saudiexchange.sa/wps/wcm/connect/5ae20664-4d18-46d0-bced-b6a73e64608c/Monthly+Trading+and+Ownership+By+Nationality+Report+_28_02_2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-5ae20664-4d18-46d0-bced-b6a73e64608c-oHbCE5i
_31_01_2021,https://www.saudiexchange.sa/wps/wcm/connect/7dfa14d6-2b70-4203-93d7-4e3ceb25048d/Monthly+Trading+and+Ownership+By+Nationality+Report+_31_01_2021.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-7dfa14d6-2b70-4203-93d7-4e3ceb25048d-oHbCGmj
