date,url
31-12-2018,https://www.saudiexchange.sa/wps/wcm/connect/9df70f25-d07f-4019-a010-0fc9e72fa27e/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+31-12-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-9df70f25-d07f-4019-a010-0fc9e72fa27e-oGSl1BK
29-11-2018,https://www.saudiexchange.sa/wps/wcm/connect/3454a528-3ec5-4ae9-a875-9637c0eb7755/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+29-11-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-3454a528-3ec5-4ae9-a875-9637c0eb7755-oGSB1k7
31-10-2018,https://www.saudiexchange.sa/wps/wcm/connect/6ebed176-6c08-428f-9888-a4deb4aaf829/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+31-10-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-6ebed176-6c08-428f-9888-a4deb4aaf829-mruyjF9
30-9-2018,https://www.saudiexchange.sa/wps/wcm/connect/2e447a3a-6bfa-491b-b7de-6a440e7c62f4/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+30-9-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-2e447a3a-6bfa-491b-b7de-6a440e7c62f4-oGSBaSO
28-6-2018,https://www.saudiexchange.sa/wps/wcm/connect/3d91ffba-a708-4fc0-8d91-8626230174b5/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+28-6-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-3d91ffba-a708-4fc0-8d91-8626230174b5-oGSBOdn
31-5-2018,https://www.saudiexchange.sa/wps/wcm/connect/24b9f5b9-0ee2-472b-89a3-65675e4c9035/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+31-5-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-24b9f5b9-0ee2-472b-89a3-65675e4c9035-oGSB.c4
30-4-2018,https://www.saudiexchange.sa/wps/wcm/connect/f22a7fd5-7958-4910-87b8-61488649e072/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+30-4-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-f22a7fd5-7958-4910-87b8-61488649e072-oGSCa3G
29-3-2018,https://www.saudiexchange.sa/wps/wcm/connect/96aba09f-77fa-4c7b-a57e-db98c5d1cdfe/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+29-3-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-96aba09f-77fa-4c7b-a57e-db98c5d1cdfe-oGSCem8
28-2-2018,https://www.saudiexchange.sa/wps/wcm/connect/3a005a5c-8aa4-412a-ac7d-fc12ca8f02f2/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+28-2-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-3a005a5c-8aa4-412a-ac7d-fc12ca8f02f2-oGSCrxD
31-1-2018,https://www.saudiexchange.sa/wps/wcm/connect/b4ab46f6-6a9d-4ff7-9b9d-52cc6b127252/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+31-1-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-b4ab46f6-6a9d-4ff7-9b9d-52cc6b127252-oGSCxf2
