date,url
31-12-2017,https://www.saudiexchange.sa/wps/wcm/connect/83637a89-3330-4b04-a042-d35febbef5f5/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+31-12-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-83637a89-3330-4b04-a042-d35febbef5f5-oGNNKJz
30-11-2017,https://www.saudiexchange.sa/wps/wcm/connect/e8d7d30f-e664-450e-96af-f6b9f3f9bd15/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+30-11-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-e8d7d30f-e664-450e-96af-f6b9f3f9bd15-oGNOjCc
31-10-2017,https://www.saudiexchange.sa/wps/wcm/connect/dee07943-bd2e-48ee-a3b5-1c6683a30b34/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+31-10-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-dee07943-bd2e-48ee-a3b5-1c6683a30b34-m07Jsfm
28-09-2017,https://www.saudiexchange.sa/wps/wcm/connect/20a002e1-0c5f-4d36-8b10-4b61c9bc3978/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+28-09-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-20a002e1-0c5f-4d36-8b10-4b61c9bc3978-oJCg9Nb
29-08-2017,https://www.saudiexchange.sa/wps/wcm/connect/512cacf7-6563-4c80-bf85-c234a14a34bf/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+29-08-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-512cacf7-6563-4c80-bf85-c234a14a34bf-oJCgiad
07-31-2017,https://www.saudiexchange.sa/wps/wcm/connect/64d05bcd-b7c4-467a-a2fe-4e2fd27ad5a0/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+07-31-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-64d05bcd-b7c4-467a-a2fe-4e2fd27ad5a0-oM-ztDo
06-22-2017,https://www.saudiexchange.sa/wps/wcm/connect/d7e71cf4-90e2-4731-843b-5b5e316a0aa6/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+06-22-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-d7e71cf4-90e2-4731-843b-5b5e316a0aa6-oM-zkWn
05-31-2017,https://www.saudiexchange.sa/wps/wcm/connect/ba6e8471-acdf-4ee6-9417-1ed130ff72ab/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+05-31-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-ba6e8471-acdf-4ee6-9417-1ed130ff72ab-oM-zbtH
04-30-2017,https://www.saudiexchange.sa/wps/wcm/connect/1397711b-46d6-45e6-b2f0-181dd951e8c4/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+04-30-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-1397711b-46d6-45e6-b2f0-181dd951e8c4-oM-zbLa
03-30-2017,https://www.saudiexchange.sa/wps/wcm/connect/fdfc1d8d-ccec-4f8b-8248-c65ba86e4f64/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+03-30-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-fdfc1d8d-ccec-4f8b-8248-c65ba86e4f64-oM-zbxm
02-28-2017,https://www.saudiexchange.sa/wps/wcm/connect/b18fb239-9228-4e9e-881a-8f11aa5df97d/3+++Monthly+Trading+and+Ownership+By+Nationality+Report+02-28-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-b18fb239-9228-4e9e-881a-8f11aa5df97d-oM-z2rU
01-31-2017,https://www.saudiexchange.sa/wps/wcm/connect/952ee949-38d9-414c-90b4-d271026071e7/3.++Monthly+Trading+and+Ownership+By+Nationality+Report+01-31-2017.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-952ee949-38d9-414c-90b4-d271026071e7-oM-z2H8
