date,url
29-12-2022,https://www.saudiexchange.sa/wps/wcm/connect/abe9a01e-a637-497d-9a83-a4d8240978de/Monthly+Trading+and+Ownership+By+Nationality+Report+29-12-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-abe9a01e-a637-497d-9a83-a4d8240978de-oF-60fD
30-11-2022,https://www.saudiexchange.sa/wps/wcm/connect/ad618662-0100-4a5f-baed-1d7df702c92c/Monthly+Trading+and+Ownership+By+Nationality+Report+30-11-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-ad618662-0100-4a5f-baed-1d7df702c92c-oHbEHWL
31-10-2022,https://www.saudiexchange.sa/wps/wcm/connect/09f16c82-5391-4536-992e-d2300564971b/Monthly+Trading+and+Ownership+By+Nationality+Report+31-10-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-09f16c82-5391-4536-992e-d2300564971b-ogPfgX8
30-09-2022,https://www.saudiexchange.sa/wps/wcm/connect/b166b0a9-6047-4e3f-8a88-a4e7a9304dbd/Monthly+Trading+and+Ownership+By+Nationality+Report+30-09-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-b166b0a9-6047-4e3f-8a88-a4e7a9304dbd-oetr0sm
31-08-2022,https://www.saudiexchange.sa/wps/wcm/connect/230a9d4d-6fba-42f3-92d4-8b72296bb462/Monthly+Trading+and+Ownership+By+Nationality+Report+31-08-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-230a9d4d-6fba-42f3-92d4-8b72296bb462-oS79mSV
31-07-2022,https://www.saudiexchange.sa/wps/wcm/connect/c2544ee7-046b-47c4-a6ae-29cdc8b0efd7/Monthly+Trading+and+Ownership+By+Nationality+Report+31-07-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-c2544ee7-046b-47c4-a6ae-29cdc8b0efd7-oHbIRTk
30-06-2022,https://www.saudiexchange.sa/wps/wcm/connect/7542c9d9-8b35-484d-a787-c65c2a49baca/Monthly+Trading+and+Ownership+By+Nationality+Report+30-06-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-7542c9d9-8b35-484d-a787-c65c2a49baca-oHbIYJG
31-05-2022,https://www.saudiexchange.sa/wps/wcm/connect/f33293fc-9477-4e15-8b54-4956fbbb6e48/Monthly+Trading+and+Ownership+By+Nationality+Report+31-05-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-f33293fc-9477-4e15-8b54-4956fbbb6e48-oHbFdvv
28-04-2022,https://www.saudiexchange.sa/wps/wcm/connect/3e4594f1-33bf-47e6-a6ee-3945c3abab5e/Monthly+Trading+and+Ownership+By+Nationality+Report+28-04-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-3e4594f1-33bf-47e6-a6ee-3945c3abab5e-oHbHFl7
31-03-2022,https://www.saudiexchange.sa/wps/wcm/connect/ac1a836e-fd2b-4a1f-87b6-4897422cc3b0/Monthly+Trading+and+Ownership+By+Nationality+Report+31-03-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-ac1a836e-fd2b-4a1f-87b6-4897422cc3b0-oHbHPd.
28-02-2022,https://www.saudiexchange.sa/wps/wcm/connect/422fc3bb-9020-4754-8312-890d183e8b76/Monthly+Trading+and+Ownership+By+Nationality+Report+28-02-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-422fc3bb-9020-4754-8312-890d183e8b76-nZ4-4Lq
31-01-2022,https://www.saudiexchange.sa/wps/wcm/connect/6fd3a773-0d92-45ec-bde9-3123455899a2/Monthly+Trading+and+Ownership+By+Nationality+Report+31-01-2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-6fd3a773-0d92-45ec-bde9-3123455899a2-oGDYyMg
