date,url
26-12-2019,https://www.saudiexchange.sa/wps/wcm/connect/63a47a7c-b325-4394-a9e5-fe7fddd721ca/Weekly+Trading+and+Ownership+By+Nationality+Report+26-12-2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-63a47a7c-b325-4394-a9e5-fe7fddd721ca-mZgEleL
05-12-2019,https://www.saudiexchange.sa/wps/wcm/connect/553277d7-55db-4771-a262-ddcb638097bf/Weekly+Trading+and+Ownership+By+Nationality+Report+05-12-2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-553277d7-55db-4771-a262-ddcb638097bf-mXAPz8i
28-11-2019,https://www.saudiexchange.sa/wps/wcm/connect/9bf95da1-56b3-4d21-bca6-9017010ae89f/Weekly+Trading+and+Ownership+By+Nationality+Report+28-11-2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-9bf95da1-56b3-4d21-bca6-9017010ae89f-oITF-zK
21-11-2019,https://www.saudiexchange.sa/wps/wcm/connect/131babe5-888f-4ca2-981d-8d504ced3a16/Weekly+Trading+and+Ownership+By+Nationality+Report+21-11-2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-131babe5-888f-4ca2-981d-8d504ced3a16-mWsQjM0
14-11-2019,https://www.saudiexchange.sa/wps/wcm/connect/2c5b016e-b194-4e81-9572-054e85a0c023/Weekly+Trading+and+Ownership+By+Nationality+Report+14-11-2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-2c5b016e-b194-4e81-9572-054e85a0c023-mVUi-On
07-11-2019,https://www.saudiexchange.sa/wps/wcm/connect/99864a40-aa48-4141-9974-a74a50657418/Weekly+Trading+and+Ownership+By+Nationality+Report+07-11-2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-99864a40-aa48-4141-9974-a74a50657418-mVueOSF
31-10-2019,https://www.saudiexchange.sa/wps/wcm/connect/921dff9b-2520-42b2-8567-eabc716995c7/Weekly+Trading+and+Ownership+By+Nationality+Report+31-10-2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-921dff9b-2520-42b2-8567-eabc716995c7-oGShKxX
24-10-2019,https://www.saudiexchange.sa/wps/wcm/connect/de80bda1-938f-462e-976c-e42a72b9824f/Weekly+Trading+and+Ownership+By+Nationality+Report+24-10-2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-de80bda1-938f-462e-976c-e42a72b9824f-mUcL2ww
17-10-2019,https://www.saudiexchange.sa/wps/wcm/connect/4791dc42-8c39-48ae-aad0-3789e04dd9f3/Weekly+Trading+and+Ownership+By+Nationality+Report+17-10-2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-4791dc42-8c39-48ae-aad0-3789e04dd9f3-mTEq8Qt
10-10-2019,https://www.saudiexchange.sa/wps/wcm/connect/161e73a2-7c85-4fb8-a36b-0ad58e1d1a83/Weekly+Trading+and+Ownership+By+Nationality+Report+10-10-2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-161e73a2-7c85-4fb8-a36b-0ad58e1d1a83-mT4lI.8
03-10-2019,https://www.saudiexchange.sa/wps/wcm/connect/2019130b-bc5c-4dff-9d8d-8064c1f4747f/Weekly+Trading+and+Ownership+By+Nationality+Report+03-10-2019.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-2019130b-bc5c-4dff-9d8d-8064c1f4747f-mSw5VoN
