date,url
12-06-2018,https://www.saudiexchange.sa/wps/wcm/connect/05576d3f-da3d-4bdb-8e8c-34692499fcee/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+12-06-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-05576d3f-da3d-4bdb-8e8c-34692499fcee-mgNQMok
07-06-2018,https://www.saudiexchange.sa/wps/wcm/connect/c564186e-6387-49ae-9ae4-13059c97b1bc/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+07-06-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-c564186e-6387-49ae-9ae4-13059c97b1bc-mfOeEla
31-5-2018,https://www.saudiexchange.sa/wps/wcm/connect/dcb17300-9c88-425f-a1fc-eea27aefbc99/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+31-5-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-dcb17300-9c88-425f-a1fc-eea27aefbc99-oGSC2av
24-5-2018,https://www.saudiexchange.sa/wps/wcm/connect/d1392a35-6b47-436b-833b-a1cbbb16c337/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+24-5-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-d1392a35-6b47-436b-833b-a1cbbb16c337-meBzB.X
17-5-2018,https://www.saudiexchange.sa/wps/wcm/connect/a102671d-1c79-4245-b9dd-24292ed00209/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+17-5-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-a102671d-1c79-4245-b9dd-24292ed00209-meBzBwE
10-5-2018,https://www.saudiexchange.sa/wps/wcm/connect/433d7f0e-359b-4385-b376-34407c059f82/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+10-5-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-433d7f0e-359b-4385-b376-34407c059f82-mduIRtn
3-5-2018,https://www.saudiexchange.sa/wps/wcm/connect/7a13d7af-1926-446c-9d15-2dbb9de27abd/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+3-5-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-7a13d7af-1926-446c-9d15-2dbb9de27abd-mcVc7Y3
26-4-2018,https://www.saudiexchange.sa/wps/wcm/connect/0d045f77-80f9-4a20-b03e-6a33aabba330/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+26-4-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-0d045f77-80f9-4a20-b03e-6a33aabba330-mclbVyX
19-4-2018,https://www.saudiexchange.sa/wps/wcm/connect/b18b60e5-a78d-44c9-b451-fd42408a4c5e/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+19-4-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-b18b60e5-a78d-44c9-b451-fd42408a4c5e-mbN7aZu
12-4-2018,https://www.saudiexchange.sa/wps/wcm/connect/7ea245b9-62b0-4dac-9581-a04b8b9edec0/3.+Weekly+Trading+and+Ownership+By+Nationality+Report+12-4-2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-7ea245b9-62b0-4dac-9581-a04b8b9edec0-mboRZip
